word_id,word,source
14664,jewish émigré,supervocab
14665,jihad,supervocab
14666,jim crow laws,supervocab
14667,jingoism,supervocab
14668,jittery,supervocab
14669,job action,supervocab
14670,job opening,supervocab
14671,jocose,supervocab
14672,joint custody,supervocab
14673,jumpy,supervocab
14674,just-in-time marketing,supervocab
14675,justiﬁcation,supervocab
14676,karma,supervocab
14677,keep at,supervocab
14678,kidney dialysis,supervocab
14679,kinesics,supervocab
14680,kinetic energy,supervocab
14681,kiss up to,supervocab
14682,kleptomania,supervocab
14683,knock off,supervocab
14684,knock up,supervocab
14685,knotty,supervocab
14686,knuckle down to,supervocab
14687,kosher,supervocab
14688,labor union,supervocab
14689,lacerate,supervocab
14690,lackadaisical,supervocab
14691,laconic,supervocab
14692,lactation,supervocab
14693,ladder of nature,supervocab
14694,laissez-faire,supervocab
14695,lame duck,supervocab
14696,land reclamation,supervocab
14697,land subsidence,supervocab
14698,languishment,supervocab
14699,lascivious,supervocab
14700,lash out against,supervocab
14701,lash out at,supervocab
14702,last-ditch,supervocab
14703,last-minute,supervocab
14704,latch onto,supervocab
14705,launch into,supervocab
14706,lay aside,supervocab
14707,leaﬂet,supervocab
14708,leave off,supervocab
14709,leech off,supervocab
14710,legitimate self-defense,supervocab
14711,legumes,supervocab
14712,let off,supervocab
14713,lethargy,supervocab
14714,lexicography,supervocab
14715,licentious,supervocab
14716,life-size statue,supervocab
14717,lift-off,supervocab
14718,light emitting diode,supervocab
14719,lightning rod,supervocab
14720,limbo,supervocab
14721,limpid,supervocab
14722,linger on,supervocab
14723,lingua franca,supervocab
14724,linguistic xenophobia,supervocab
14725,liquefaction,supervocab
14726,liqueﬁed natural gas,supervocab
14727,liquidated company,supervocab
14728,listed stock,supervocab
14729,literacy rate,supervocab
14730,lithium battery,supervocab
14731,live it up,supervocab
14732,live off,supervocab
14733,live through,supervocab
14734,live up to,supervocab
14735,live with,supervocab
14736,liven up,supervocab
14737,living will,supervocab
14738,loaded question,supervocab
14739,local anesthesia,supervocab
14740,local autonomy,supervocab
14741,local content legislation,supervocab
14742,locavore,supervocab
14743,logarithm,supervocab
14744,logical manipulation,supervocab
14745,logical thinking,supervocab
14746,logistic support,supervocab
14747,loitering,supervocab
14748,long for,supervocab
14749,long tail marketing,supervocab
14750,looming,supervocab
14751,lopsided,supervocab
14752,lord it over,supervocab
14753,lost generation,supervocab
14754,low-end product,supervocab
14755,lubricant,supervocab
14756,luck out,supervocab
14757,luminism,supervocab
14758,luminous intensity,supervocab
14759,lunar module,supervocab
14760,lunar phase,supervocab
14761,lymphatic gland,supervocab
